Transaction_ID,Product_ID,Date,Quantity_Sold,Unit_Price,Discount_Percent,Final_Price,Sales_Channel
T022365,P0494,10/23/2023 0:00,1,51.62,0,51.62,Online
T022354,P0494,9/30/2023 0:00,1,51.62,0,51.62,Online
T022355,P0494,10/4/2023 0:00,1,51.62,0,51.62,Store B
T009663,P0216,4/25/2023 0:00,2,28.68,10,51.62,Store A
T022349,P0494,9/15/2023 0:00,1,51.62,0,51.62,Store B
T024096,P0528,5/11/2023 0:00,2,36.87,30,51.62,Store C
T033821,P0743,4/24/2024 0:00,1,51.65,0,51.65,Online
T033820,P0743,4/22/2024 0:00,1,51.65,0,51.65,Store A
T033829,P0743,5/20/2024 0:00,1,51.65,0,51.65,Store B
T023471,P0516,10/22/2023 0:00,1,51.65,0,51.65,Online
T033827,P0743,5/13/2024 0:00,1,51.65,0,51.65,Online
T033813,P0743,4/5/2024 0:00,1,51.65,0,51.65,Online
T023464,P0516,9/29/2023 0:00,1,51.65,0,51.65,Store B
T033819,P0743,4/16/2024 0:00,1,51.65,0,51.65,Store B
T033828,P0743,5/18/2024 0:00,1,51.65,0,51.65,Online
T023469,P0516,10/6/2023 0:00,1,51.65,0,51.65,Store A
T033831,P0743,5/26/2024 0:00,1,51.65,0,51.65,Store C
T023460,P0516,9/16/2023 0:00,1,51.65,0,51.65,Store B
T033826,P0743,5/9/2024 0:00,1,51.65,0,51.65,Store B
T023463,P0516,9/27/2023 0:00,1,51.65,0,51.65,Online
T023472,P0516,10/24/2023 0:00,1,51.65,0,51.65,Store B
T033825,P0743,5/8/2024 0:00,1,51.65,0,51.65,Store A
T033822,P0743,4/27/2024 0:00,1,51.65,0,51.65,Store B
T023459,P0516,9/15/2023 0:00,1,51.65,0,51.65,Store B
T033830,P0743,5/23/2024 0:00,1,51.65,0,51.65,Store C
T033824,P0743,5/4/2024 0:00,1,51.65,0,51.65,Online
T033823,P0743,4/29/2024 0:00,1,51.65,0,51.65,Online
T023458,P0516,9/12/2023 0:00,1,51.65,0,51.65,Store A
T023453,P0516,9/7/2023 0:00,1,51.65,0,51.65,Store B
T023470,P0516,10/7/2023 0:00,1,51.65,0,51.65,Store B
T023452,P0516,9/5/2023 0:00,1,51.65,0,51.65,Store A
T023466,P0516,10/3/2023 0:00,1,51.65,0,51.65,Online
T023473,P0516,10/26/2023 0:00,1,51.65,0,51.65,Online
T023456,P0516,9/10/2023 0:00,1,51.65,0,51.65,Store C
T023467,P0516,10/4/2023 0:00,1,51.65,0,51.65,Online
T002663,P0060,10/31/2024 0:00,2,32.3,20,51.68,Store B
T032754,P0719,12/12/2024 0:00,1,57.43,10,51.69,Store C
T032756,P0719,12/24/2024 0:00,1,57.43,10,51.69,Store C
T032742,P0719,11/6/2024 0:00,1,57.43,10,51.69,Store C
T032732,P0719,10/22/2024 0:00,1,57.43,10,51.69,Store C
T032749,P0719,11/25/2024 0:00,1,57.43,10,51.69,Store C
T032752,P0719,12/8/2024 0:00,1,57.43,10,51.69,Store C
T005151,P0116,12/10/2024 0:00,1,64.63,20,51.7,Online
T009362,P0209,7/23/2023 0:00,1,64.64,20,51.71,Online
T009370,P0209,9/2/2023 0:00,1,64.64,20,51.71,Store C
T009368,P0209,8/16/2023 0:00,1,64.64,20,51.71,Store C
T009376,P0209,10/7/2023 0:00,1,64.64,20,51.71,Store A
T009374,P0209,9/25/2023 0:00,1,64.64,20,51.71,Store C
T009375,P0209,9/27/2023 0:00,1,64.64,20,51.71,Store C
T009363,P0209,8/3/2023 0:00,1,64.64,20,51.71,Online
T009358,P0209,6/11/2023 0:00,1,64.64,20,51.71,Store A
T004612,P0105,10/4/2023 0:00,1,51.72,0,51.72,Online
T004614,P0105,10/8/2023 0:00,1,51.72,0,51.72,Store C
T004610,P0105,9/29/2023 0:00,1,51.72,0,51.72,Store B
T004611,P0105,10/1/2023 0:00,1,51.72,0,51.72,Store B
T004596,P0105,8/21/2023 0:00,1,51.72,0,51.72,Online
T004613,P0105,10/7/2023 0:00,1,51.72,0,51.72,Store A
T004599,P0105,9/1/2023 0:00,1,51.72,0,51.72,Store B
T004615,P0105,10/14/2023 0:00,1,51.72,0,51.72,Store A
T004601,P0105,9/6/2023 0:00,1,51.72,0,51.72,Store A
T004602,P0105,9/9/2023 0:00,1,51.72,0,51.72,Store B
T004597,P0105,8/23/2023 0:00,1,51.72,0,51.72,Store B
T004608,P0105,9/27/2023 0:00,1,51.72,0,51.72,Store C
T004598,P0105,8/30/2023 0:00,1,51.72,0,51.72,Store B
T004605,P0105,9/21/2023 0:00,1,51.72,0,51.72,Store A
T004606,P0105,9/23/2023 0:00,1,51.72,0,51.72,Store B
T035221,P0775,8/30/2023 0:00,1,57.51,10,51.76,Store B
T035231,P0775,10/26/2023 0:00,1,57.51,10,51.76,Store A
T035203,P0775,4/29/2023 0:00,1,57.51,10,51.76,Store C
T035213,P0775,6/26/2023 0:00,1,57.51,10,51.76,Store A
T035199,P0775,4/24/2023 0:00,1,57.51,10,51.76,Online
T035196,P0775,4/18/2023 0:00,1,57.51,10,51.76,Store C
T035227,P0775,10/6/2023 0:00,1,57.51,10,51.76,Store B
T035219,P0775,8/20/2023 0:00,1,57.51,10,51.76,Online
T035211,P0775,6/16/2023 0:00,1,57.51,10,51.76,Online
T035230,P0775,10/16/2023 0:00,1,57.51,10,51.76,Store A
T035216,P0775,7/21/2023 0:00,1,57.51,10,51.76,Store A
T035210,P0775,6/10/2023 0:00,1,57.51,10,51.76,Store C
T035229,P0775,10/13/2023 0:00,1,57.51,10,51.76,Store A
T035218,P0775,8/17/2023 0:00,1,57.51,10,51.76,Store C
T035208,P0775,5/14/2023 0:00,1,57.51,10,51.76,Store C
T035220,P0775,8/27/2023 0:00,1,57.51,10,51.76,Online
T033268,P0731,3/5/2023 0:00,2,25.89,0,51.78,Online
T033262,P0731,2/23/2023 0:00,2,25.89,0,51.78,Store B
T033265,P0731,2/27/2023 0:00,2,25.89,0,51.78,Store C
T033275,P0731,3/25/2023 0:00,2,25.89,0,51.78,Store C
T033273,P0731,3/11/2023 0:00,2,25.89,0,51.78,Store C
T003211,P0071,9/30/2024 0:00,1,73.99,30,51.79,Store A
T003032,P0068,7/19/2024 0:00,1,73.99,30,51.79,Store C
T010588,P0235,3/23/2023 0:00,1,51.79,0,51.79,Store A
T003205,P0071,8/26/2024 0:00,1,73.99,30,51.79,Store B
T003039,P0068,9/16/2024 0:00,1,73.99,30,51.79,Online
T003204,P0071,8/15/2024 0:00,1,73.99,30,51.79,Store B
T010595,P0235,4/14/2023 0:00,1,51.79,0,51.79,Online
T003193,P0071,5/2/2024 0:00,1,73.99,30,51.79,Store B
T010589,P0235,3/24/2023 0:00,1,51.79,0,51.79,Store A
T010599,P0235,4/23/2023 0:00,1,51.79,0,51.79,Store B
T003023,P0068,5/7/2024 0:00,1,73.99,30,51.79,Store C
T010584,P0235,3/17/2023 0:00,1,51.79,0,51.79,Store A
T010585,P0235,3/19/2023 0:00,1,51.79,0,51.79,Store C
T010597,P0235,4/19/2023 0:00,1,51.79,0,51.79,Store C
T010598,P0235,4/22/2023 0:00,1,51.79,0,51.79,Store A
T010596,P0235,4/16/2023 0:00,1,51.79,0,51.79,Store C
T003191,P0071,4/21/2024 0:00,1,73.99,30,51.79,Store C
T003194,P0071,5/6/2024 0:00,1,73.99,30,51.79,Store C
T010586,P0235,3/21/2023 0:00,1,51.79,0,51.79,Online
T010587,P0235,3/22/2023 0:00,1,51.79,0,51.79,Store B
T010581,P0235,3/7/2023 0:00,1,51.79,0,51.79,Store C
T003209,P0071,9/13/2024 0:00,1,73.99,30,51.79,Store A
T010582,P0235,3/8/2023 0:00,1,51.79,0,51.79,Store B
T003040,P0068,10/1/2024 0:00,1,73.99,30,51.79,Store A
T010594,P0235,4/7/2023 0:00,1,51.79,0,51.79,Online
T003192,P0071,4/26/2024 0:00,1,73.99,30,51.79,Store B
T003034,P0068,8/14/2024 0:00,1,73.99,30,51.79,Store B
T003212,P0071,10/27/2024 0:00,1,73.99,30,51.79,Store A
T010592,P0235,3/31/2023 0:00,1,51.79,0,51.79,Store B
T010593,P0235,4/5/2023 0:00,1,51.79,0,51.79,Store B
T003024,P0068,5/11/2024 0:00,1,73.99,30,51.79,Store A
T003028,P0068,5/25/2024 0:00,1,73.99,30,51.79,Store C
T003025,P0068,5/18/2024 0:00,1,73.99,30,51.79,Online
T010583,P0235,3/10/2023 0:00,1,51.79,0,51.79,Online
T032301,P0710,4/13/2023 0:00,1,51.8,0,51.8,Store A
T032296,P0710,4/4/2023 0:00,1,51.8,0,51.8,Online
T032300,P0710,4/11/2023 0:00,1,51.8,0,51.8,Online
T032292,P0710,3/25/2023 0:00,1,51.8,0,51.8,Store A
T032286,P0710,3/9/2023 0:00,1,51.8,0,51.8,Online
T032285,P0710,3/7/2023 0:00,1,51.8,0,51.8,Store B
T032295,P0710,3/31/2023 0:00,1,51.8,0,51.8,Store A
T032289,P0710,3/13/2023 0:00,1,51.8,0,51.8,Store C
T032302,P0710,4/17/2023 0:00,1,51.8,0,51.8,Store B
T032303,P0710,4/21/2023 0:00,1,51.8,0,51.8,Store B
T032294,P0710,3/30/2023 0:00,1,51.8,0,51.8,Store B
T032290,P0710,3/18/2023 0:00,1,51.8,0,51.8,Store C
T032304,P0710,4/26/2023 0:00,1,51.8,0,51.8,Online
T032283,P0710,3/2/2023 0:00,1,51.8,0,51.8,Store A
T032284,P0710,3/5/2023 0:00,1,51.8,0,51.8,Store A
T032299,P0710,4/10/2023 0:00,1,51.8,0,51.8,Online
T032293,P0710,3/26/2023 0:00,1,51.8,0,51.8,Store C
T032291,P0710,3/22/2023 0:00,1,51.8,0,51.8,Store B
T016541,P0366,6/10/2023 0:00,1,57.57,10,51.81,Store A
T016532,P0366,5/9/2023 0:00,1,57.57,10,51.81,Store A
T016544,P0366,7/4/2023 0:00,1,57.57,10,51.81,Store A
T016555,P0366,8/5/2023 0:00,1,57.57,10,51.81,Online
T016530,P0366,4/29/2023 0:00,1,57.57,10,51.81,Store B
T016531,P0366,5/1/2023 0:00,1,57.57,10,51.81,Store C
T016535,P0366,5/25/2023 0:00,1,57.57,10,51.81,Store C
T016539,P0366,5/29/2023 0:00,1,57.57,10,51.81,Store A
T002946,P0067,8/18/2023 0:00,2,25.91,0,51.82,Online
T035131,P0774,9/6/2023 0:00,2,25.91,0,51.82,Store C
T002942,P0067,8/13/2023 0:00,2,25.91,0,51.82,Online
T002965,P0067,10/5/2023 0:00,2,25.91,0,51.82,Store B
T002962,P0067,9/17/2023 0:00,2,25.91,0,51.82,Online
T002964,P0067,10/1/2023 0:00,2,25.91,0,51.82,Store A
T002952,P0067,8/26/2023 0:00,2,25.91,0,51.82,Online
T002969,P0067,10/11/2023 0:00,2,25.91,0,51.82,Store A
T002948,P0067,8/21/2023 0:00,2,25.91,0,51.82,Store B
T002955,P0067,8/30/2023 0:00,2,25.91,0,51.82,Store B
T002950,P0067,8/23/2023 0:00,2,25.91,0,51.82,Store A
T013265,P0296,4/18/2024 0:00,1,51.84,0,51.84,Online
T013256,P0296,3/16/2024 0:00,1,51.84,0,51.84,Store B
T013260,P0296,3/27/2024 0:00,1,51.84,0,51.84,Online
T013263,P0296,4/9/2024 0:00,1,51.84,0,51.84,Store A
T013257,P0296,3/19/2024 0:00,1,51.84,0,51.84,Online
T013259,P0296,3/23/2024 0:00,1,51.84,0,51.84,Online
T013247,P0296,3/2/2024 0:00,1,51.84,0,51.84,Store B
T013244,P0296,2/25/2024 0:00,1,51.84,0,51.84,Store A
T013242,P0296,2/22/2024 0:00,1,51.84,0,51.84,Online
T013250,P0296,3/7/2024 0:00,1,51.84,0,51.84,Store A
T013245,P0296,2/26/2024 0:00,1,51.84,0,51.84,Online
T013255,P0296,3/15/2024 0:00,1,51.84,0,51.84,Store C
T034617,P0762,7/25/2024 0:00,1,64.83,20,51.86,Store C
T034615,P0762,7/21/2024 0:00,1,64.83,20,51.86,Online
T034613,P0762,7/18/2024 0:00,1,64.83,20,51.86,Store B
T034611,P0762,7/7/2024 0:00,1,64.83,20,51.86,Online
T017069,P0378,2/21/2023 0:00,1,51.9,0,51.9,Store B
T017062,P0378,2/10/2023 0:00,1,51.9,0,51.9,Store C
T017067,P0378,2/16/2023 0:00,1,51.9,0,51.9,Store C
T017066,P0378,2/15/2023 0:00,1,51.9,0,51.9,Store C
T017061,P0378,2/9/2023 0:00,1,51.9,0,51.9,Store B
T017079,P0378,3/19/2023 0:00,1,51.9,0,51.9,Store B
T017076,P0378,3/9/2023 0:00,1,51.9,0,51.9,Store A
T017081,P0378,3/29/2023 0:00,1,51.9,0,51.9,Store B
T017077,P0378,3/10/2023 0:00,1,51.9,0,51.9,Online
T017078,P0378,3/18/2023 0:00,1,51.9,0,51.9,Store A
T017075,P0378,3/8/2023 0:00,1,51.9,0,51.9,Store A
T017070,P0378,2/22/2023 0:00,1,51.9,0,51.9,Store B
T017085,P0378,4/9/2023 0:00,1,51.9,0,51.9,Store B
T017083,P0378,4/3/2023 0:00,1,51.9,0,51.9,Store B
T017082,P0378,4/2/2023 0:00,1,51.9,0,51.9,Store C
T017071,P0378,3/2/2023 0:00,1,51.9,0,51.9,Online
T026071,P0571,10/22/2024 0:00,1,57.69,10,51.92,Store C
T026073,P0571,10/29/2024 0:00,1,57.69,10,51.92,Online
T026075,P0571,11/4/2024 0:00,1,57.69,10,51.92,Store B
T026072,P0571,10/28/2024 0:00,1,57.69,10,51.92,Store C
T026077,P0571,11/7/2024 0:00,1,57.69,10,51.92,Store A
T026078,P0571,11/10/2024 0:00,1,57.69,10,51.92,Store C
T026081,P0571,11/19/2024 0:00,1,57.69,10,51.92,Store C
T026080,P0571,11/13/2024 0:00,1,57.69,10,51.92,Online
T019559,P0431,10/6/2024 0:00,3,24.73,30,51.93,Online
T034130,P0751,11/27/2024 0:00,1,74.18,30,51.93,Store C
T034132,P0751,12/12/2024 0:00,1,74.18,30,51.93,Online
T034133,P0751,12/29/2024 0:00,1,74.18,30,51.93,Store A
T002235,P0051,4/14/2023 0:00,2,25.97,0,51.94,Store A
T002227,P0051,3/24/2023 0:00,2,25.97,0,51.94,Store C
T002238,P0051,4/26/2023 0:00,2,25.97,0,51.94,Store A
T002242,P0051,5/9/2023 0:00,2,25.97,0,51.94,Store B
T019318,P0426,9/17/2024 0:00,1,51.96,0,51.96,Store B
T019324,P0426,9/29/2024 0:00,1,51.96,0,51.96,Store B
T019306,P0426,8/16/2024 0:00,1,51.96,0,51.96,Store A
T019321,P0426,9/24/2024 0:00,1,51.96,0,51.96,Store C
T019302,P0426,8/4/2024 0:00,1,51.96,0,51.96,Store C
T019320,P0426,9/23/2024 0:00,1,51.96,0,51.96,Online
T019322,P0426,9/26/2024 0:00,1,51.96,0,51.96,Store C
T019323,P0426,9/28/2024 0:00,1,51.96,0,51.96,Store A
T019304,P0426,8/11/2024 0:00,1,51.96,0,51.96,Store B
T019313,P0426,9/4/2024 0:00,1,51.96,0,51.96,Store C
T019307,P0426,8/19/2024 0:00,1,51.96,0,51.96,Store C
T019312,P0426,8/31/2024 0:00,1,51.96,0,51.96,Store A
T019309,P0426,8/27/2024 0:00,1,51.96,0,51.96,Store C
T019308,P0426,8/24/2024 0:00,1,51.96,0,51.96,Online
T019317,P0426,9/16/2024 0:00,1,51.96,0,51.96,Online
T019305,P0426,8/12/2024 0:00,1,51.96,0,51.96,Online
T019316,P0426,9/10/2024 0:00,1,51.96,0,51.96,Store A
T019314,P0426,9/5/2024 0:00,1,51.96,0,51.96,Store C
T019311,P0426,8/30/2024 0:00,1,51.96,0,51.96,Store C
T002695,P0061,11/10/2024 0:00,1,51.97,0,51.97,Store C
T002688,P0061,10/13/2024 0:00,1,51.97,0,51.97,Online
T002681,P0061,9/26/2024 0:00,1,51.97,0,51.97,Store C
T002691,P0061,10/20/2024 0:00,1,51.97,0,51.97,Store A
T002690,P0061,10/19/2024 0:00,1,51.97,0,51.97,Online
T002682,P0061,9/28/2024 0:00,1,51.97,0,51.97,Online
T002685,P0061,10/8/2024 0:00,1,51.97,0,51.97,Store A
T002684,P0061,10/2/2024 0:00,1,51.97,0,51.97,Store C
T002683,P0061,9/30/2024 0:00,1,51.97,0,51.97,Store B
T002687,P0061,10/10/2024 0:00,1,51.97,0,51.97,Online
T002686,P0061,10/9/2024 0:00,1,51.97,0,51.97,Store C
T002676,P0061,9/19/2024 0:00,1,51.97,0,51.97,Store B
T002693,P0061,11/1/2024 0:00,1,51.97,0,51.97,Store B
T002694,P0061,11/9/2024 0:00,1,51.97,0,51.97,Store A
T002675,P0061,9/17/2024 0:00,1,51.97,0,51.97,Store B
T002674,P0061,9/13/2024 0:00,1,51.97,0,51.97,Store A
T002680,P0061,9/24/2024 0:00,1,51.97,0,51.97,Store A
T002678,P0061,9/21/2024 0:00,1,51.97,0,51.97,Store C
T002692,P0061,10/30/2024 0:00,1,51.97,0,51.97,Store B
T002677,P0061,9/20/2024 0:00,1,51.97,0,51.97,Store B
T032100,P0705,9/27/2024 0:00,1,57.76,10,51.98,Online
T027575,P0605,9/8/2024 0:00,2,25.99,0,51.98,Store A
T032096,P0705,9/3/2024 0:00,1,57.76,10,51.98,Store C
T027562,P0605,8/13/2024 0:00,2,25.99,0,51.98,Store B
T027580,P0605,9/17/2024 0:00,2,25.99,0,51.98,Store A
T032101,P0705,10/2/2024 0:00,1,57.76,10,51.98,Store A
T027563,P0605,8/14/2024 0:00,2,25.99,0,51.98,Store C
T027567,P0605,8/22/2024 0:00,2,25.99,0,51.98,Store C
T032076,P0705,5/28/2024 0:00,1,57.76,10,51.98,Online
T032094,P0705,8/19/2024 0:00,1,57.76,10,51.98,Online
T027571,P0605,8/27/2024 0:00,2,25.99,0,51.98,Store B
T032097,P0705,9/5/2024 0:00,1,57.76,10,51.98,Store A
T032077,P0705,5/29/2024 0:00,1,57.76,10,51.98,Store C
T032075,P0705,5/25/2024 0:00,1,57.76,10,51.98,Online
T022400,P0495,9/10/2023 0:00,1,52,0,52,Store C
T017852,P0394,10/31/2024 0:00,1,57.78,10,52,Store B
T017855,P0394,12/2/2024 0:00,1,57.78,10,52,Store B
T017847,P0394,10/12/2024 0:00,1,57.78,10,52,Store C
T022421,P0495,10/20/2023 0:00,1,52,0,52,Store A
T017854,P0394,11/29/2024 0:00,1,57.78,10,52,Store B
T022405,P0495,9/19/2023 0:00,1,52,0,52,Store A
T022403,P0495,9/17/2023 0:00,1,52,0,52,Store C
T022402,P0495,9/15/2023 0:00,1,52,0,52,Store C
T022408,P0495,9/27/2023 0:00,1,52,0,52,Online
T022391,P0495,8/27/2023 0:00,1,52,0,52,Store A
T022407,P0495,9/22/2023 0:00,1,52,0,52,Store A
T022399,P0495,9/7/2023 0:00,1,52,0,52,Store A
T022394,P0495,8/31/2023 0:00,1,52,0,52,Online
T022393,P0495,8/29/2023 0:00,1,52,0,52,Store B
T022392,P0495,8/28/2023 0:00,1,52,0,52,Store A
T022397,P0495,9/4/2023 0:00,1,52,0,52,Store A
T022396,P0495,9/3/2023 0:00,1,52,0,52,Online
T022395,P0495,9/1/2023 0:00,1,52,0,52,Online
T022416,P0495,10/14/2023 0:00,1,52,0,52,Store A
T022419,P0495,10/18/2023 0:00,1,52,0,52,Store C
T022415,P0495,10/13/2023 0:00,1,52,0,52,Store A
T022413,P0495,10/9/2023 0:00,1,52,0,52,Online
T022414,P0495,10/11/2023 0:00,1,52,0,52,Store C
T022411,P0495,10/3/2023 0:00,1,52,0,52,Online
T022409,P0495,10/1/2023 0:00,1,52,0,52,Store C
T022417,P0495,10/15/2023 0:00,1,52,0,52,Store B
T022412,P0495,10/4/2023 0:00,1,52,0,52,Online
T022410,P0495,10/2/2023 0:00,1,52,0,52,Store C
T014111,P0313,6/6/2024 0:00,1,57.79,10,52.01,Store A
T014106,P0313,5/29/2024 0:00,1,57.79,10,52.01,Store C
T014126,P0313,9/23/2024 0:00,1,57.79,10,52.01,Online
T014128,P0313,10/22/2024 0:00,1,57.79,10,52.01,Store C
T014121,P0313,8/20/2024 0:00,1,57.79,10,52.01,Store A
T014105,P0313,5/27/2024 0:00,1,57.79,10,52.01,Store A
T027682,P0607,8/15/2023 0:00,1,74.32,30,52.02,Store B
T027683,P0607,8/30/2023 0:00,1,74.32,30,52.02,Store B
T002461,P0055,1/18/2024 0:00,1,74.31,30,52.02,Store C
T002474,P0055,3/26/2024 0:00,1,74.31,30,52.02,Store C
T002459,P0055,1/5/2024 0:00,1,74.31,30,52.02,Store C
T027678,P0607,6/27/2023 0:00,1,74.32,30,52.02,Store B
T002456,P0055,12/10/2023 0:00,1,74.31,30,52.02,Online
T027686,P0607,10/8/2023 0:00,1,74.32,30,52.02,Online
T002478,P0055,4/12/2024 0:00,1,74.31,30,52.02,Store C
T027681,P0607,7/30/2023 0:00,1,74.32,30,52.02,Store B
T027677,P0607,6/24/2023 0:00,1,74.32,30,52.02,Store A
T027680,P0607,7/6/2023 0:00,1,74.32,30,52.02,Store A
T002463,P0055,1/23/2024 0:00,1,74.31,30,52.02,Store C
T027679,P0607,6/29/2023 0:00,1,74.32,30,52.02,Store A
T002466,P0055,2/9/2024 0:00,1,74.31,30,52.02,Store C
T005866,P0132,2/21/2024 0:00,1,65.08,20,52.06,Online
T005871,P0132,4/2/2024 0:00,1,65.08,20,52.06,Store B
T005852,P0132,11/17/2023 0:00,1,65.08,20,52.06,Store C
T005869,P0132,3/18/2024 0:00,1,65.08,20,52.06,Store A
T005854,P0132,11/23/2023 0:00,1,65.08,20,52.06,Store B
T034575,P0761,9/30/2024 0:00,2,28.93,10,52.07,Store C
T034553,P0761,7/2/2024 0:00,2,28.93,10,52.07,Store B
T028442,P0624,11/26/2024 0:00,1,74.4,30,52.08,Online
T028443,P0624,11/27/2024 0:00,1,74.4,30,52.08,Store C
T006687,P0151,9/8/2023 0:00,1,52.09,0,52.09,Online
T006684,P0151,9/2/2023 0:00,1,52.09,0,52.09,Store C
T006682,P0151,8/31/2023 0:00,1,52.09,0,52.09,Store C
T006686,P0151,9/4/2023 0:00,1,52.09,0,52.09,Store C
T006696,P0151,10/9/2023 0:00,1,52.09,0,52.09,Store B
T006697,P0151,10/21/2023 0:00,1,52.09,0,52.09,Store B
T006680,P0151,8/29/2023 0:00,1,52.09,0,52.09,Store B
T006681,P0151,8/30/2023 0:00,1,52.09,0,52.09,Store A
T006689,P0151,9/15/2023 0:00,1,52.09,0,52.09,Store B
T011641,P0259,3/29/2024 0:00,1,52.1,0,52.1,Store B
T011644,P0259,4/2/2024 0:00,1,52.1,0,52.1,Online
T017282,P0382,11/14/2024 0:00,1,74.43,30,52.1,Store A
T011639,P0259,3/26/2024 0:00,1,52.1,0,52.1,Store B
T011638,P0259,3/25/2024 0:00,1,52.1,0,52.1,Store A
T011652,P0259,4/28/2024 0:00,1,52.1,0,52.1,Store C
T011647,P0259,4/11/2024 0:00,1,52.1,0,52.1,Store C
T011648,P0259,4/14/2024 0:00,1,52.1,0,52.1,Store C
T011650,P0259,4/21/2024 0:00,1,52.1,0,52.1,Store B
T011645,P0259,4/3/2024 0:00,1,52.1,0,52.1,Store B
T011651,P0259,4/25/2024 0:00,1,52.1,0,52.1,Store A
T011646,P0259,4/4/2024 0:00,1,52.1,0,52.1,Store A
T011653,P0259,5/4/2024 0:00,1,52.1,0,52.1,Store A
T017287,P0382,12/21/2024 0:00,1,74.43,30,52.1,Store A
T011629,P0259,3/10/2024 0:00,1,52.1,0,52.1,Store C
T011627,P0259,3/8/2024 0:00,1,52.1,0,52.1,Store B
T011628,P0259,3/9/2024 0:00,1,52.1,0,52.1,Store C
T011630,P0259,3/11/2024 0:00,1,52.1,0,52.1,Store C
T011633,P0259,3/15/2024 0:00,1,52.1,0,52.1,Store B
T011634,P0259,3/16/2024 0:00,1,52.1,0,52.1,Online
T011637,P0259,3/24/2024 0:00,1,52.1,0,52.1,Online
T017285,P0382,12/5/2024 0:00,1,74.43,30,52.1,Store C
T011631,P0259,3/12/2024 0:00,1,52.1,0,52.1,Store B
T009975,P0222,12/8/2023 0:00,1,57.94,10,52.15,Store C
T003091,P0069,7/2/2024 0:00,1,57.94,10,52.15,Online
T003097,P0069,7/29/2024 0:00,1,57.94,10,52.15,Store C
T003090,P0069,6/29/2024 0:00,1,57.94,10,52.15,Store C
T010007,P0222,4/24/2024 0:00,1,57.94,10,52.15,Store A
T003088,P0069,6/22/2024 0:00,1,57.94,10,52.15,Online
T025018,P0549,3/30/2023 0:00,1,52.15,0,52.15,Store C
T025019,P0549,3/31/2023 0:00,1,52.15,0,52.15,Online
T003083,P0069,6/5/2024 0:00,1,57.94,10,52.15,Store A
T003085,P0069,6/9/2024 0:00,1,57.94,10,52.15,Store C
T025020,P0549,4/2/2023 0:00,1,52.15,0,52.15,Store A
T025024,P0549,4/24/2023 0:00,1,52.15,0,52.15,Store B
T009967,P0222,11/11/2023 0:00,1,57.94,10,52.15,Online
T025021,P0549,4/6/2023 0:00,1,52.15,0,52.15,Online
T025023,P0549,4/14/2023 0:00,1,52.15,0,52.15,Store A
T025017,P0549,3/28/2023 0:00,1,52.15,0,52.15,Online
T025004,P0549,3/6/2023 0:00,1,52.15,0,52.15,Store B
T025008,P0549,3/16/2023 0:00,1,52.15,0,52.15,Store B
T025003,P0549,3/4/2023 0:00,1,52.15,0,52.15,Store B
T009971,P0222,12/2/2023 0:00,1,57.94,10,52.15,Store B
T025009,P0549,3/17/2023 0:00,1,52.15,0,52.15,Store A
T025013,P0549,3/24/2023 0:00,1,52.15,0,52.15,Store A
T025016,P0549,3/27/2023 0:00,1,52.15,0,52.15,Online
T025010,P0549,3/19/2023 0:00,1,52.15,0,52.15,Online
T025012,P0549,3/23/2023 0:00,1,52.15,0,52.15,Store A
T009987,P0222,2/19/2024 0:00,1,57.94,10,52.15,Store A
T009972,P0222,12/4/2023 0:00,1,57.94,10,52.15,Store A
T003095,P0069,7/12/2024 0:00,1,57.94,10,52.15,Store B
T003080,P0069,5/28/2024 0:00,1,57.94,10,52.15,Store C
T009978,P0222,12/16/2023 0:00,1,57.94,10,52.15,Store C
T025005,P0549,3/8/2023 0:00,1,52.15,0,52.15,Store C
T003094,P0069,7/9/2024 0:00,1,57.94,10,52.15,Store C
T009991,P0222,3/4/2024 0:00,1,57.94,10,52.15,Store C
T009988,P0222,2/26/2024 0:00,1,57.94,10,52.15,Store C
T003078,P0069,5/22/2024 0:00,1,57.94,10,52.15,Store B
T025006,P0549,3/9/2023 0:00,1,52.15,0,52.15,Store B
T010002,P0222,4/7/2024 0:00,1,57.94,10,52.15,Store B
T004984,P0112,2/15/2024 0:00,1,74.52,30,52.16,Store C
T017247,P0381,8/3/2024 0:00,1,57.96,10,52.16,Store A
T004992,P0112,3/16/2024 0:00,1,74.52,30,52.16,Store B
T004978,P0112,12/26/2023 0:00,1,74.52,30,52.16,Store B
T004989,P0112,3/5/2024 0:00,1,74.52,30,52.16,Store B
T017250,P0381,8/19/2024 0:00,1,57.96,10,52.16,Store C
T017239,P0381,5/9/2024 0:00,1,57.96,10,52.16,Store B
T017240,P0381,5/11/2024 0:00,1,57.96,10,52.16,Store C
T004976,P0112,12/4/2023 0:00,1,74.52,30,52.16,Online
T017233,P0381,4/21/2024 0:00,1,57.96,10,52.16,Store A
T017241,P0381,5/21/2024 0:00,1,57.96,10,52.16,Online
T017244,P0381,7/8/2024 0:00,1,57.96,10,52.16,Online
T017257,P0381,10/24/2024 0:00,1,57.96,10,52.16,Store A
T004973,P0112,11/20/2023 0:00,1,74.52,30,52.16,Online
T017256,P0381,10/19/2024 0:00,1,57.96,10,52.16,Store C
T004962,P0112,10/13/2023 0:00,1,74.52,30,52.16,Online
T004983,P0112,1/27/2024 0:00,1,74.52,30,52.16,Store A
